,state,season,mmwr_week,age_category,sex,race,rate
788,Entire Network (RSV-NET),2021-2022,Overall,----1-<2 years,Overall,"AI/AN, non-Hispanic",418.7
789,Entire Network (RSV-NET),2021-2022,Overall,----1-<2 years,Overall,"Black, non-Hispanic",339.7
790,Entire Network (RSV-NET),2021-2022,Overall,----1-<2 years,Overall,Hispanic,327.5
791,Entire Network (RSV-NET),2021-2022,Overall,----1-<2 years,Overall,"White, non-Hispanic",272.3
792,Entire Network (RSV-NET),2021-2022,Overall,----12-17 years,Overall,"A/PI, non-Hispanic",1.5
793,Entire Network (RSV-NET),2021-2022,Overall,----12-17 years,Overall,"AI/AN, non-Hispanic",8.9
794,Entire Network (RSV-NET),2021-2022,Overall,----12-17 years,Overall,"Black, non-Hispanic",5.1
795,Entire Network (RSV-NET),2021-2022,Overall,----12-17 years,Overall,Hispanic,4.4
796,Entire Network (RSV-NET),2021-2022,Overall,----12-17 years,Overall,"White, non-Hispanic",1.6
797,Entire Network (RSV-NET),2021-2022,Overall,----18-29 years,Overall,"A/PI, non-Hispanic",1
798,Entire Network (RSV-NET),2021-2022,Overall,----18-29 years,Overall,"AI/AN, non-Hispanic",3.4
799,Entire Network (RSV-NET),2021-2022,Overall,----18-29 years,Overall,"Black, non-Hispanic",5.2
800,Entire Network (RSV-NET),2021-2022,Overall,----18-29 years,Overall,Hispanic,4.2
801,Entire Network (RSV-NET),2021-2022,Overall,----18-29 years,Overall,"White, non-Hispanic",2.4
802,Entire Network (RSV-NET),2021-2022,Overall,----2-4 years,Overall,"A/PI, non-Hispanic",81.9
803,Entire Network (RSV-NET),2021-2022,Overall,----2-4 years,Overall,"AI/AN, non-Hispanic",139
804,Entire Network (RSV-NET),2021-2022,Overall,----2-4 years,Overall,"Black, non-Hispanic",137.8
805,Entire Network (RSV-NET),2021-2022,Overall,----2-4 years,Overall,Hispanic,126
806,Entire Network (RSV-NET),2021-2022,Overall,----2-4 years,Overall,"White, non-Hispanic",99.8
807,Entire Network (RSV-NET),2021-2022,Overall,----30-39 years,Overall,"A/PI, non-Hispanic",3.9
808,Entire Network (RSV-NET),2021-2022,Overall,----30-39 years,Overall,"AI/AN, non-Hispanic",8
809,Entire Network (RSV-NET),2021-2022,Overall,----30-39 years,Overall,"Black, non-Hispanic",6.3
810,Entire Network (RSV-NET),2021-2022,Overall,----30-39 years,Overall,Hispanic,4.4
811,Entire Network (RSV-NET),2021-2022,Overall,----30-39 years,Overall,"White, non-Hispanic",3.4
812,Entire Network (RSV-NET),2021-2022,Overall,----40-49 years,Overall,"A/PI, non-Hispanic",2.4
813,Entire Network (RSV-NET),2021-2022,Overall,----40-49 years,Overall,"AI/AN, non-Hispanic",0
814,Entire Network (RSV-NET),2021-2022,Overall,----40-49 years,Overall,"Black, non-Hispanic",9
815,Entire Network (RSV-NET),2021-2022,Overall,----40-49 years,Overall,Hispanic,4.3
816,Entire Network (RSV-NET),2021-2022,Overall,----40-49 years,Overall,"White, non-Hispanic",3.2
817,Entire Network (RSV-NET),2021-2022,Overall,----5-11 years,Overall,"A/PI, non-Hispanic",9.1
818,Entire Network (RSV-NET),2021-2022,Overall,----5-11 years,Overall,"AI/AN, non-Hispanic",23.7
819,Entire Network (RSV-NET),2021-2022,Overall,----5-11 years,Overall,"Black, non-Hispanic",17.2
820,Entire Network (RSV-NET),2021-2022,Overall,----5-11 years,Overall,Hispanic,16.6
821,Entire Network (RSV-NET),2021-2022,Overall,----5-11 years,Overall,"White, non-Hispanic",11.4
822,Entire Network (RSV-NET),2021-2022,Overall,----6-<12 months,Overall,"A/PI, non-Hispanic",339.4
823,Entire Network (RSV-NET),2021-2022,Overall,----6-<12 months,Overall,"AI/AN, non-Hispanic",577.4
824,Entire Network (RSV-NET),2021-2022,Overall,----6-<12 months,Overall,"Black, non-Hispanic",440.3
825,Entire Network (RSV-NET),2021-2022,Overall,----6-<12 months,Overall,Hispanic,541.8
826,Entire Network (RSV-NET),2021-2022,Overall,----6-<12 months,Overall,"White, non-Hispanic",479.1
827,Entire Network (RSV-NET),2021-2022,Overall,----65-74 years,Overall,"A/PI, non-Hispanic",13.8
828,Entire Network (RSV-NET),2021-2022,Overall,----65-74 years,Overall,"AI/AN, non-Hispanic",9
829,Entire Network (RSV-NET),2021-2022,Overall,----65-74 years,Overall,"Black, non-Hispanic",29.8
830,Entire Network (RSV-NET),2021-2022,Overall,----65-74 years,Overall,Hispanic,33.1
831,Entire Network (RSV-NET),2021-2022,Overall,----65-74 years,Overall,"White, non-Hispanic",17.5
832,Entire Network (RSV-NET),2021-2022,Overall,----75-84 years,Overall,"A/PI, non-Hispanic",31.2
833,Entire Network (RSV-NET),2021-2022,Overall,----75-84 years,Overall,"AI/AN, non-Hispanic",45
834,Entire Network (RSV-NET),2021-2022,Overall,----75-84 years,Overall,"Black, non-Hispanic",45
835,Entire Network (RSV-NET),2021-2022,Overall,----75-84 years,Overall,Hispanic,63.7
836,Entire Network (RSV-NET),2021-2022,Overall,----75-84 years,Overall,"White, non-Hispanic",40.8
837,Entire Network (RSV-NET),2021-2022,Overall,----85+ years,Overall,"A/PI, non-Hispanic",52.9
838,Entire Network (RSV-NET),2021-2022,Overall,----85+ years,Overall,"AI/AN, non-Hispanic",142.2
839,Entire Network (RSV-NET),2021-2022,Overall,----85+ years,Overall,"Black, non-Hispanic",38.6
840,Entire Network (RSV-NET),2021-2022,Overall,----85+ years,Overall,Hispanic,80.6
841,Entire Network (RSV-NET),2021-2022,Overall,----85+ years,Overall,"White, non-Hispanic",64.4
842,Entire Network (RSV-NET),2021-2022,Overall,0-17 (Children),Overall,"A/PI, non-Hispanic",53
843,Entire Network (RSV-NET),2021-2022,Overall,0-17 (Children),Overall,"AI/AN, non-Hispanic",105.1
844,Entire Network (RSV-NET),2021-2022,Overall,0-17 (Children),Overall,"Black, non-Hispanic",85.3
845,Entire Network (RSV-NET),2021-2022,Overall,0-17 (Children),Overall,Hispanic,97.6
846,Entire Network (RSV-NET),2021-2022,Overall,0-17 (Children),Overall,"White, non-Hispanic",78.5
847,Entire Network (RSV-NET),2021-2022,Overall,0-4 years,Overall,"A/PI, non-Hispanic",179
848,Entire Network (RSV-NET),2021-2022,Overall,0-4 years,Overall,"AI/AN, non-Hispanic",355.5
849,Entire Network (RSV-NET),2021-2022,Overall,0-4 years,Overall,"Black, non-Hispanic",291.3
850,Entire Network (RSV-NET),2021-2022,Overall,0-4 years,Overall,Hispanic,331.2
851,Entire Network (RSV-NET),2021-2022,Overall,0-4 years,Overall,"White, non-Hispanic",279.4
852,Entire Network (RSV-NET),2021-2022,Overall,18+ (Adults),Overall,"A/PI, non-Hispanic",6.2
853,Entire Network (RSV-NET),2021-2022,Overall,18+ (Adults),Overall,"AI/AN, non-Hispanic",11.1
854,Entire Network (RSV-NET),2021-2022,Overall,18+ (Adults),Overall,"Black, non-Hispanic",13.4
855,Entire Network (RSV-NET),2021-2022,Overall,18+ (Adults),Overall,Hispanic,10
856,Entire Network (RSV-NET),2021-2022,Overall,18+ (Adults),Overall,"White, non-Hispanic",10.8
857,Entire Network (RSV-NET),2021-2022,Overall,18-49 years,Overall,"A/PI, non-Hispanic",2.5
858,Entire Network (RSV-NET),2021-2022,Overall,18-49 years,Overall,"AI/AN, non-Hispanic",4.1
859,Entire Network (RSV-NET),2021-2022,Overall,18-49 years,Overall,"Black, non-Hispanic",6.6
860,Entire Network (RSV-NET),2021-2022,Overall,18-49 years,Overall,Hispanic,4.3
861,Entire Network (RSV-NET),2021-2022,Overall,18-49 years,Overall,"White, non-Hispanic",3
862,Entire Network (RSV-NET),2021-2022,Overall,5-17 years,Overall,"A/PI, non-Hispanic",5.7
863,Entire Network (RSV-NET),2021-2022,Overall,5-17 years,Overall,"AI/AN, non-Hispanic",16.7
864,Entire Network (RSV-NET),2021-2022,Overall,5-17 years,Overall,"Black, non-Hispanic",11.5
865,Entire Network (RSV-NET),2021-2022,Overall,5-17 years,Overall,Hispanic,10.9
866,Entire Network (RSV-NET),2021-2022,Overall,5-17 years,Overall,"White, non-Hispanic",6.7
867,Entire Network (RSV-NET),2021-2022,Overall,50-64 years,Overall,"A/PI, non-Hispanic",4.4
868,Entire Network (RSV-NET),2021-2022,Overall,50-64 years,Overall,"AI/AN, non-Hispanic",18.8
869,Entire Network (RSV-NET),2021-2022,Overall,50-64 years,Overall,"Black, non-Hispanic",17.3
870,Entire Network (RSV-NET),2021-2022,Overall,50-64 years,Overall,Hispanic,13.6
871,Entire Network (RSV-NET),2021-2022,Overall,50-64 years,Overall,"White, non-Hispanic",9.1
872,Entire Network (RSV-NET),2021-2022,Overall,65+ years,Overall,"A/PI, non-Hispanic",23.5
873,Entire Network (RSV-NET),2021-2022,Overall,65+ years,Overall,"AI/AN, non-Hispanic",29.4
874,Entire Network (RSV-NET),2021-2022,Overall,65+ years,Overall,"Black, non-Hispanic",34.6
875,Entire Network (RSV-NET),2021-2022,Overall,65+ years,Overall,Hispanic,46.3
876,Entire Network (RSV-NET),2021-2022,Overall,65+ years,Overall,"White, non-Hispanic",30
877,Entire Network (RSV-NET),2022-2023,Overall,----0-<6 months,Overall,"A/PI, non-Hispanic",940
878,Entire Network (RSV-NET),2022-2023,Overall,----0-<6 months,Overall,"AI/AN, non-Hispanic",2068.1
879,Entire Network (RSV-NET),2022-2023,Overall,----0-<6 months,Overall,"Black, non-Hispanic",1118.6
880,Entire Network (RSV-NET),2022-2023,Overall,----0-<6 months,Overall,Hispanic,1792
881,Entire Network (RSV-NET),2022-2023,Overall,----0-<6 months,Overall,"White, non-Hispanic",1599.7
882,Entire Network (RSV-NET),2022-2023,Overall,----1-<2 years,Overall,"A/PI, non-Hispanic",342.4
883,Entire Network (RSV-NET),2022-2023,Overall,----1-<2 years,Overall,"AI/AN, non-Hispanic",1146.5
884,Entire Network (RSV-NET),2022-2023,Overall,----1-<2 years,Overall,"Black, non-Hispanic",354
885,Entire Network (RSV-NET),2022-2023,Overall,----1-<2 years,Overall,Hispanic,634
886,Entire Network (RSV-NET),2022-2023,Overall,----1-<2 years,Overall,"White, non-Hispanic",379.2
887,Entire Network (RSV-NET),2022-2023,Overall,----12-17 years,Overall,"A/PI, non-Hispanic",5
888,Entire Network (RSV-NET),2022-2023,Overall,----12-17 years,Overall,"AI/AN, non-Hispanic",0
889,Entire Network (RSV-NET),2022-2023,Overall,----12-17 years,Overall,"Black, non-Hispanic",5.6
890,Entire Network (RSV-NET),2022-2023,Overall,----12-17 years,Overall,Hispanic,4.9
891,Entire Network (RSV-NET),2022-2023,Overall,----12-17 years,Overall,"White, non-Hispanic",5.3
892,Entire Network (RSV-NET),2022-2023,Overall,----18-29 years,Overall,"A/PI, non-Hispanic",2
893,Entire Network (RSV-NET),2022-2023,Overall,----18-29 years,Overall,"AI/AN, non-Hispanic",7.2
894,Entire Network (RSV-NET),2022-2023,Overall,----18-29 years,Overall,"Black, non-Hispanic",4.5
895,Entire Network (RSV-NET),2022-2023,Overall,----18-29 years,Overall,Hispanic,5.3
896,Entire Network (RSV-NET),2022-2023,Overall,----18-29 years,Overall,"White, non-Hispanic",2.5
897,Entire Network (RSV-NET),2022-2023,Overall,----2-4 years,Overall,"A/PI, non-Hispanic",152
898,Entire Network (RSV-NET),2022-2023,Overall,----2-4 years,Overall,"AI/AN, non-Hispanic",294.5
899,Entire Network (RSV-NET),2022-2023,Overall,----2-4 years,Overall,"Black, non-Hispanic",131
900,Entire Network (RSV-NET),2022-2023,Overall,----2-4 years,Overall,Hispanic,268.6
901,Entire Network (RSV-NET),2022-2023,Overall,----2-4 years,Overall,"White, non-Hispanic",186.8
902,Entire Network (RSV-NET),2022-2023,Overall,----30-39 years,Overall,"A/PI, non-Hispanic",3.6
903,Entire Network (RSV-NET),2022-2023,Overall,----30-39 years,Overall,"AI/AN, non-Hispanic",4.2
904,Entire Network (RSV-NET),2022-2023,Overall,----30-39 years,Overall,"Black, non-Hispanic",7.2
905,Entire Network (RSV-NET),2022-2023,Overall,----30-39 years,Overall,Hispanic,5
906,Entire Network (RSV-NET),2022-2023,Overall,----30-39 years,Overall,"White, non-Hispanic",3.8
907,Entire Network (RSV-NET),2022-2023,Overall,----40-49 years,Overall,"A/PI, non-Hispanic",4.7
908,Entire Network (RSV-NET),2022-2023,Overall,----40-49 years,Overall,"AI/AN, non-Hispanic",0
909,Entire Network (RSV-NET),2022-2023,Overall,----40-49 years,Overall,"Black, non-Hispanic",10.4
910,Entire Network (RSV-NET),2022-2023,Overall,----40-49 years,Overall,Hispanic,5.5
911,Entire Network (RSV-NET),2022-2023,Overall,----40-49 years,Overall,"White, non-Hispanic",3.9
912,Entire Network (RSV-NET),2022-2023,Overall,----5-11 years,Overall,"A/PI, non-Hispanic",17.7
913,Entire Network (RSV-NET),2022-2023,Overall,----5-11 years,Overall,"AI/AN, non-Hispanic",42.2
914,Entire Network (RSV-NET),2022-2023,Overall,----5-11 years,Overall,"Black, non-Hispanic",21.1
915,Entire Network (RSV-NET),2022-2023,Overall,----5-11 years,Overall,Hispanic,37.8
916,Entire Network (RSV-NET),2022-2023,Overall,----5-11 years,Overall,"White, non-Hispanic",22.8
917,Entire Network (RSV-NET),2022-2023,Overall,----6-<12 months,Overall,"A/PI, non-Hispanic",441.5
918,Entire Network (RSV-NET),2022-2023,Overall,----6-<12 months,Overall,"AI/AN, non-Hispanic",1216.5
919,Entire Network (RSV-NET),2022-2023,Overall,----6-<12 months,Overall,"Black, non-Hispanic",496.8
920,Entire Network (RSV-NET),2022-2023,Overall,----6-<12 months,Overall,Hispanic,879.8
921,Entire Network (RSV-NET),2022-2023,Overall,----6-<12 months,Overall,"White, non-Hispanic",657.7
922,Entire Network (RSV-NET),2022-2023,Overall,----65-74 years,Overall,"A/PI, non-Hispanic",21.3
923,Entire Network (RSV-NET),2022-2023,Overall,----65-74 years,Overall,"AI/AN, non-Hispanic",49.4
924,Entire Network (RSV-NET),2022-2023,Overall,----65-74 years,Overall,"Black, non-Hispanic",41.6
925,Entire Network (RSV-NET),2022-2023,Overall,----65-74 years,Overall,Hispanic,38.3
926,Entire Network (RSV-NET),2022-2023,Overall,----65-74 years,Overall,"White, non-Hispanic",29.1
927,Entire Network (RSV-NET),2022-2023,Overall,----75-84 years,Overall,"A/PI, non-Hispanic",68.4
928,Entire Network (RSV-NET),2022-2023,Overall,----75-84 years,Overall,"AI/AN, non-Hispanic",50.2
929,Entire Network (RSV-NET),2022-2023,Overall,----75-84 years,Overall,"Black, non-Hispanic",44.5
930,Entire Network (RSV-NET),2022-2023,Overall,----75-84 years,Overall,Hispanic,89.2
931,Entire Network (RSV-NET),2022-2023,Overall,----75-84 years,Overall,"White, non-Hispanic",62.9
932,Entire Network (RSV-NET),2022-2023,Overall,----85+ years,Overall,"A/PI, non-Hispanic",137.6
933,Entire Network (RSV-NET),2022-2023,Overall,----85+ years,Overall,"AI/AN, non-Hispanic",0
934,Entire Network (RSV-NET),2022-2023,Overall,----85+ years,Overall,"Black, non-Hispanic",61.4
935,Entire Network (RSV-NET),2022-2023,Overall,----85+ years,Overall,Hispanic,133.3
936,Entire Network (RSV-NET),2022-2023,Overall,----85+ years,Overall,"White, non-Hispanic",117.5
937,Entire Network (RSV-NET),2022-2023,Overall,0-17 (Children),Overall,"A/PI, non-Hispanic",87.7
938,Entire Network (RSV-NET),2022-2023,Overall,0-17 (Children),Overall,"AI/AN, non-Hispanic",210.7
939,Entire Network (RSV-NET),2022-2023,Overall,0-17 (Children),Overall,"Black, non-Hispanic",90.2
940,Entire Network (RSV-NET),2022-2023,Overall,0-17 (Children),Overall,Hispanic,163.7
941,Entire Network (RSV-NET),2022-2023,Overall,0-17 (Children),Overall,"White, non-Hispanic",119.5
942,Entire Network (RSV-NET),2022-2023,Overall,0-4 years,Overall,"A/PI, non-Hispanic",287.5
943,Entire Network (RSV-NET),2022-2023,Overall,0-4 years,Overall,"AI/AN, non-Hispanic",740.5
944,Entire Network (RSV-NET),2022-2023,Overall,0-4 years,Overall,"Black, non-Hispanic",304
945,Entire Network (RSV-NET),2022-2023,Overall,0-4 years,Overall,Hispanic,553.3
946,Entire Network (RSV-NET),2022-2023,Overall,0-4 years,Overall,"White, non-Hispanic",411.8
947,Entire Network (RSV-NET),2022-2023,Overall,18+ (Adults),Overall,"A/PI, non-Hispanic",11.5
948,Entire Network (RSV-NET),2022-2023,Overall,18+ (Adults),Overall,"AI/AN, non-Hispanic",12.8
949,Entire Network (RSV-NET),2022-2023,Overall,18+ (Adults),Overall,"Black, non-Hispanic",15.3
950,Entire Network (RSV-NET),2022-2023,Overall,18+ (Adults),Overall,Hispanic,12.8
951,Entire Network (RSV-NET),2022-2023,Overall,18+ (Adults),Overall,"White, non-Hispanic",16.1
952,Entire Network (RSV-NET),2022-2023,Overall,18-49 years,Overall,"A/PI, non-Hispanic",3.4
953,Entire Network (RSV-NET),2022-2023,Overall,18-49 years,Overall,"AI/AN, non-Hispanic",4.3
954,Entire Network (RSV-NET),2022-2023,Overall,18-49 years,Overall,"Black, non-Hispanic",7
955,Entire Network (RSV-NET),2022-2023,Overall,18-49 years,Overall,Hispanic,5.3
956,Entire Network (RSV-NET),2022-2023,Overall,18-49 years,Overall,"White, non-Hispanic",3.4
957,Entire Network (RSV-NET),2022-2023,Overall,5-17 years,Overall,"A/PI, non-Hispanic",11.9
958,Entire Network (RSV-NET),2022-2023,Overall,5-17 years,Overall,"AI/AN, non-Hispanic",22.3
959,Entire Network (RSV-NET),2022-2023,Overall,5-17 years,Overall,"Black, non-Hispanic",13.9
960,Entire Network (RSV-NET),2022-2023,Overall,5-17 years,Overall,Hispanic,22.3
961,Entire Network (RSV-NET),2022-2023,Overall,5-17 years,Overall,"White, non-Hispanic",14.5
962,Entire Network (RSV-NET),2022-2023,Overall,50-64 years,Overall,"A/PI, non-Hispanic",8.4
963,Entire Network (RSV-NET),2022-2023,Overall,50-64 years,Overall,"AI/AN, non-Hispanic",16.5
964,Entire Network (RSV-NET),2022-2023,Overall,50-64 years,Overall,"Black, non-Hispanic",19.5
965,Entire Network (RSV-NET),2022-2023,Overall,50-64 years,Overall,Hispanic,16.6
966,Entire Network (RSV-NET),2022-2023,Overall,50-64 years,Overall,"White, non-Hispanic",11.6
967,Entire Network (RSV-NET),2022-2023,Overall,65+ years,Overall,"A/PI, non-Hispanic",49
968,Entire Network (RSV-NET),2022-2023,Overall,65+ years,Overall,"AI/AN, non-Hispanic",45.7
969,Entire Network (RSV-NET),2022-2023,Overall,65+ years,Overall,"Black, non-Hispanic",44.2
970,Entire Network (RSV-NET),2022-2023,Overall,65+ years,Overall,Hispanic,62
971,Entire Network (RSV-NET),2022-2023,Overall,65+ years,Overall,"White, non-Hispanic",49.6
972,Entire Network (RSV-NET),2014-2015,Overall,----18-29 years,Female,Overall,1.1
973,Entire Network (RSV-NET),2014-2015,Overall,----18-29 years,Male,Overall,0.5
974,Entire Network (RSV-NET),2014-2015,Overall,----30-39 years,Female,Overall,0.8
975,Entire Network (RSV-NET),2014-2015,Overall,----30-39 years,Male,Overall,0.6
976,Entire Network (RSV-NET),2014-2015,Overall,----40-49 years,Female,Overall,2.6
977,Entire Network (RSV-NET),2014-2015,Overall,----40-49 years,Male,Overall,1.7
978,Entire Network (RSV-NET),2014-2015,Overall,----65-74 years,Female,Overall,10
979,Entire Network (RSV-NET),2014-2015,Overall,----65-74 years,Male,Overall,9.7
980,Entire Network (RSV-NET),2014-2015,Overall,----75-84 years,Female,Overall,17.7
981,Entire Network (RSV-NET),2014-2015,Overall,----75-84 years,Male,Overall,20.2
982,Entire Network (RSV-NET),2014-2015,Overall,----85+ years,Female,Overall,38.4
983,Entire Network (RSV-NET),2014-2015,Overall,----85+ years,Male,Overall,23.4
984,Entire Network (RSV-NET),2014-2015,Overall,18+ (Adults),Female,Overall,5.2
985,Entire Network (RSV-NET),2014-2015,Overall,18+ (Adults),Male,Overall,3.5
986,Entire Network (RSV-NET),2014-2015,Overall,18-49 years,Female,Overall,1.5
987,Entire Network (RSV-NET),2014-2015,Overall,18-49 years,Male,Overall,0.9
988,Entire Network (RSV-NET),2014-2015,Overall,50-64 years,Female,Overall,5.4
989,Entire Network (RSV-NET),2014-2015,Overall,50-64 years,Male,Overall,3.4
990,Entire Network (RSV-NET),2014-2015,Overall,65+ years,Female,Overall,16.6
991,Entire Network (RSV-NET),2014-2015,Overall,65+ years,Male,Overall,13.9
992,Entire Network (RSV-NET),2015-2016,Overall,----18-29 years,Female,Overall,1.9
993,Entire Network (RSV-NET),2015-2016,Overall,----18-29 years,Male,Overall,1.2
994,Entire Network (RSV-NET),2015-2016,Overall,----30-39 years,Female,Overall,2.5
995,Entire Network (RSV-NET),2015-2016,Overall,----30-39 years,Male,Overall,1.4
996,Entire Network (RSV-NET),2015-2016,Overall,----40-49 years,Female,Overall,2.7
997,Entire Network (RSV-NET),2015-2016,Overall,----40-49 years,Male,Overall,2.1
998,Entire Network (RSV-NET),2015-2016,Overall,----65-74 years,Female,Overall,15.2
